tag,nelems,force,nincs,method,cpu_time_seconds
ne64_f5000_inc100,64,-5000.0,100,Exact,1.2600
ne64_f5000_inc100,64,-5000.0,100,Otis,1.7100
ne64_f10000_inc10,64,-10000.0,10,HD,0.39000
ne64_f10000_inc10,64,-10000.0,10,FD,0.27000
ne64_f10000_inc10,64,-10000.0,10,CS,0.30000
ne64_f10000_inc10,64,-10000.0,10,Exact,0.28000
ne64_f10000_inc10,64,-10000.0,10,Otis,0.38000
ne64_f10000_inc25,64,-10000.0,25,HD,0.68000
ne64_f10000_inc25,64,-10000.0,25,FD,0.51000
ne64_f10000_inc25,64,-10000.0,25,CS,0.50000
ne64_f10000_inc25,64,-10000.0,25,Exact,0.48000
ne64_f10000_inc25,64,-10000.0,25,Otis,0.64000
ne64_f10000_inc50,64,-10000.0,50,HD,0.93000
ne64_f10000_inc50,64,-10000.0,50,FD,0.66000
ne64_f10000_inc50,64,-10000.0,50,CS,0.68000
ne64_f10000_inc50,64,-10000.0,50,Exact,0.64000
ne64_f10000_inc50,64,-10000.0,50,Otis,0.85000
ne64_f10000_inc100,64,-10000.0,100,HD,1.8800
ne64_f10000_inc100,64,-10000.0,100,FD,1.3100
ne64_f10000_inc100,64,-10000.0,100,CS,1.3500
ne64_f10000_inc100,64,-10000.0,100,Exact,1.2800
ne64_f10000_inc100,64,-10000.0,100,Otis,1.7000
ne1_f10000_inc10,1,-10000.0,10,HD,0.13000
ne1_f10000_inc10,1,-10000.0,10,FD,0.13000
ne1_f10000_inc10,1,-10000.0,10,CS,0.14000
ne1_f10000_inc10,1,-10000.0,10,Exact,0.14000
ne1_f10000_inc10,1,-10000.0,10,Otis,0.13000
ne1_f10000_inc20,1,-10000.0,20,HD,0.20000
ne1_f10000_inc20,1,-10000.0,20,FD,0.20000
ne1_f10000_inc20,1,-10000.0,20,CS,0.21000
ne1_f10000_inc20,1,-10000.0,20,Exact,0.20000
ne1_f10000_inc20,1,-10000.0,20,Otis,0.20000
ne1_f10000_inc30,1,-10000.0,30,HD,0.28000
ne1_f10000_inc30,1,-10000.0,30,FD,0.27000
ne1_f10000_inc30,1,-10000.0,30,CS,0.28000
ne1_f10000_inc30,1,-10000.0,30,Exact,0.27000
ne1_f10000_inc30,1,-10000.0,30,Otis,0.27000
ne1_f10000_inc40,1,-10000.0,40,HD,0.35000
ne1_f10000_inc40,1,-10000.0,40,FD,0.34000
ne1_f10000_inc40,1,-10000.0,40,CS,0.35000
ne1_f10000_inc40,1,-10000.0,40,Exact,0.33000
ne1_f10000_inc40,1,-10000.0,40,Otis,0.35000
ne1_f10000_inc50,1,-10000.0,50,HD,0.42000
ne1_f10000_inc50,1,-10000.0,50,FD,0.41000
ne1_f10000_inc50,1,-10000.0,50,CS,0.41000
ne1_f10000_inc50,1,-10000.0,50,Exact,0.40000
ne1_f10000_inc50,1,-10000.0,50,Otis,0.41000
ne1_f10000_inc60,1,-10000.0,60,HD,0.52000
ne1_f10000_inc60,1,-10000.0,60,FD,0.49000
ne1_f10000_inc60,1,-10000.0,60,CS,0.49000
ne1_f10000_inc60,1,-10000.0,60,Exact,0.47000
ne1_f10000_inc60,1,-10000.0,60,Otis,0.49000
ne1_f10000_inc80,1,-10000.0,80,HD,0.64000
ne1_f10000_inc80,1,-10000.0,80,FD,0.64000
ne1_f10000_inc80,1,-10000.0,80,CS,0.65000
ne1_f10000_inc80,1,-10000.0,80,Exact,0.64000
ne1_f10000_inc80,1,-10000.0,80,Otis,0.65000
ne1_f10000_inc100,1,-10000.0,100,HD,0.82000
ne1_f10000_inc100,1,-10000.0,100,FD,0.81000
ne1_f10000_inc100,1,-10000.0,100,CS,0.79000
ne1_f10000_inc100,1,-10000.0,100,Exact,0.80000
ne1_f10000_inc100,1,-10000.0,100,Otis,0.80000
ne1_f20000_inc10,1,-20000.0,10,HD,0.14000
ne1_f20000_inc10,1,-20000.0,10,FD,0.14000
ne1_f20000_inc10,1,-20000.0,10,CS,0.14000
ne1_f20000_inc10,1,-20000.0,10,Exact,0.14000
ne1_f20000_inc10,1,-20000.0,10,Otis,0.14000
ne1_f20000_inc20,1,-20000.0,20,HD,0.19000
ne1_f20000_inc20,1,-20000.0,20,FD,0.18000
ne1_f20000_inc20,1,-20000.0,20,CS,0.19000
ne1_f20000_inc20,1,-20000.0,20,Exact,0.20000
ne1_f20000_inc20,1,-20000.0,20,Otis,0.19000
ne1_f20000_inc30,1,-20000.0,30,HD,0.27000
ne1_f20000_inc30,1,-20000.0,30,FD,0.27000
ne1_f20000_inc30,1,-20000.0,30,CS,0.28000
ne1_f20000_inc30,1,-20000.0,30,Exact,0.28000
ne1_f20000_inc30,1,-20000.0,30,Otis,0.28000
ne1_f20000_inc40,1,-20000.0,40,HD,0.35000
ne1_f20000_inc40,1,-20000.0,40,FD,0.33000
ne1_f20000_inc40,1,-20000.0,40,CS,0.34000
ne1_f20000_inc40,1,-20000.0,40,Exact,0.34000
ne1_f20000_inc40,1,-20000.0,40,Otis,0.34000
ne1_f20000_inc50,1,-20000.0,50,HD,0.43000
ne1_f20000_inc50,1,-20000.0,50,FD,0.42000
ne1_f20000_inc50,1,-20000.0,50,CS,0.42000
ne1_f20000_inc50,1,-20000.0,50,Exact,0.42000
ne1_f20000_inc50,1,-20000.0,50,Otis,0.42000
ne1_f20000_inc60,1,-20000.0,60,HD,0.49000
ne1_f20000_inc60,1,-20000.0,60,FD,0.48000
ne1_f20000_inc60,1,-20000.0,60,CS,0.48000
ne1_f20000_inc60,1,-20000.0,60,Exact,0.50000
ne1_f20000_inc60,1,-20000.0,60,Otis,0.49000
ne1_f20000_inc80,1,-20000.0,80,HD,0.67000
ne1_f20000_inc80,1,-20000.0,80,FD,0.64000
ne1_f20000_inc80,1,-20000.0,80,CS,0.64000
ne1_f20000_inc80,1,-20000.0,80,Exact,0.64000
ne1_f20000_inc80,1,-20000.0,80,Otis,0.66000
ne1_f20000_inc100,1,-20000.0,100,HD,0.81000
ne1_f20000_inc100,1,-20000.0,100,FD,0.79000
ne1_f20000_inc100,1,-20000.0,100,CS,0.80000
ne1_f20000_inc100,1,-20000.0,100,Exact,0.82000
ne1_f20000_inc100,1,-20000.0,100,Otis,0.81000
ne1_f30000_inc10,1,-30000.0,10,HD,0.16000
ne1_f30000_inc10,1,-30000.0,10,FD,0.15000
ne1_f30000_inc10,1,-30000.0,10,CS,0.14000
ne1_f30000_inc10,1,-30000.0,10,Exact,0.14000
ne1_f30000_inc10,1,-30000.0,10,Otis,0.15000
ne1_f30000_inc20,1,-30000.0,20,HD,0.22000
ne1_f30000_inc20,1,-30000.0,20,FD,0.21000
ne1_f30000_inc20,1,-30000.0,20,CS,0.21000
ne1_f30000_inc20,1,-30000.0,20,Exact,0.21000
ne1_f30000_inc20,1,-30000.0,20,Otis,0.21000
ne1_f30000_inc30,1,-30000.0,30,HD,0.28000
ne1_f30000_inc30,1,-30000.0,30,FD,0.26000
ne1_f30000_inc30,1,-30000.0,30,CS,0.26000
ne1_f30000_inc30,1,-30000.0,30,Exact,0.26000
ne1_f30000_inc30,1,-30000.0,30,Otis,0.26000
ne1_f30000_inc40,1,-30000.0,40,HD,0.34000
ne1_f30000_inc40,1,-30000.0,40,FD,0.32000
ne1_f30000_inc40,1,-30000.0,40,CS,0.33000
ne1_f30000_inc40,1,-30000.0,40,Exact,0.32000
ne1_f30000_inc40,1,-30000.0,40,Otis,0.33000
ne1_f30000_inc50,1,-30000.0,50,HD,0.39000
ne1_f30000_inc50,1,-30000.0,50,FD,0.40000
ne1_f30000_inc50,1,-30000.0,50,CS,0.41000
ne1_f30000_inc50,1,-30000.0,50,Exact,0.40000
ne1_f30000_inc50,1,-30000.0,50,Otis,0.41000
ne1_f30000_inc60,1,-30000.0,60,HD,0.48000
ne1_f30000_inc60,1,-30000.0,60,FD,0.50000
ne1_f30000_inc60,1,-30000.0,60,CS,0.51000
ne1_f30000_inc60,1,-30000.0,60,Exact,0.48000
ne1_f30000_inc60,1,-30000.0,60,Otis,0.50000
ne1_f30000_inc80,1,-30000.0,80,HD,0.63000
ne1_f30000_inc80,1,-30000.0,80,FD,0.61000
ne1_f30000_inc80,1,-30000.0,80,CS,0.64000
ne1_f30000_inc80,1,-30000.0,80,Exact,0.62000
ne1_f30000_inc80,1,-30000.0,80,Otis,0.64000
ne1_f30000_inc100,1,-30000.0,100,HD,0.80000
ne1_f30000_inc100,1,-30000.0,100,FD,0.78000
ne1_f30000_inc100,1,-30000.0,100,CS,0.78000
ne1_f30000_inc100,1,-30000.0,100,Exact,0.78000
ne1_f30000_inc100,1,-30000.0,100,Otis,0.77000
ne1_f40000_inc10,1,-40000.0,10,HD,0.17000
ne1_f40000_inc10,1,-40000.0,10,FD,0.16000
ne1_f40000_inc10,1,-40000.0,10,CS,0.17000
ne1_f40000_inc10,1,-40000.0,10,Exact,0.16000
ne1_f40000_inc10,1,-40000.0,10,Otis,0.16000
ne1_f40000_inc20,1,-40000.0,20,HD,0.20000
ne1_f40000_inc20,1,-40000.0,20,FD,0.20000
ne1_f40000_inc20,1,-40000.0,20,CS,0.21000
ne1_f40000_inc20,1,-40000.0,20,Exact,0.19000
ne1_f40000_inc20,1,-40000.0,20,Otis,0.21000
ne1_f40000_inc30,1,-40000.0,30,HD,0.28000
ne1_f40000_inc30,1,-40000.0,30,FD,0.27000
ne1_f40000_inc30,1,-40000.0,30,CS,0.27000
ne1_f40000_inc30,1,-40000.0,30,Exact,0.27000
ne1_f40000_inc30,1,-40000.0,30,Otis,0.27000
ne1_f40000_inc40,1,-40000.0,40,HD,0.34000
ne1_f40000_inc40,1,-40000.0,40,FD,0.32000
ne1_f40000_inc40,1,-40000.0,40,CS,0.33000
ne1_f40000_inc40,1,-40000.0,40,Exact,0.33000
ne1_f40000_inc40,1,-40000.0,40,Otis,0.33000
ne1_f40000_inc50,1,-40000.0,50,HD,0.40000
ne1_f40000_inc50,1,-40000.0,50,FD,0.39000
ne1_f40000_inc50,1,-40000.0,50,CS,0.41000
ne1_f40000_inc50,1,-40000.0,50,Exact,0.40000
ne1_f40000_inc50,1,-40000.0,50,Otis,0.40000
ne1_f40000_inc60,1,-40000.0,60,HD,0.48000
ne1_f40000_inc60,1,-40000.0,60,FD,0.46000
ne1_f40000_inc60,1,-40000.0,60,CS,0.48000
ne1_f40000_inc60,1,-40000.0,60,Exact,0.47000
ne1_f40000_inc60,1,-40000.0,60,Otis,0.50000
ne1_f40000_inc80,1,-40000.0,80,HD,0.62000
ne1_f40000_inc80,1,-40000.0,80,FD,0.59000
ne1_f40000_inc80,1,-40000.0,80,CS,0.61000
ne1_f40000_inc80,1,-40000.0,80,Exact,0.61000
ne1_f40000_inc80,1,-40000.0,80,Otis,0.62000
ne1_f40000_inc100,1,-40000.0,100,HD,0.78000
ne1_f40000_inc100,1,-40000.0,100,FD,0.74000
ne1_f40000_inc100,1,-40000.0,100,CS,0.76000
ne1_f40000_inc100,1,-40000.0,100,Exact,0.76000
ne1_f40000_inc100,1,-40000.0,100,Otis,0.75000
ne1_f50000_inc10,1,-50000.0,10,HD,0.22000
ne1_f50000_inc10,1,-50000.0,10,FD,0.21000
ne1_f50000_inc10,1,-50000.0,10,CS,0.21000
ne1_f50000_inc10,1,-50000.0,10,Exact,0.22000
ne1_f50000_inc10,1,-50000.0,10,Otis,0.22000
ne1_f50000_inc20,1,-50000.0,20,HD,0.20000
ne1_f50000_inc20,1,-50000.0,20,FD,0.20000
ne1_f50000_inc20,1,-50000.0,20,CS,0.20000
ne1_f50000_inc20,1,-50000.0,20,Exact,0.20000
ne1_f50000_inc20,1,-50000.0,20,Otis,0.21000
ne1_f50000_inc30,1,-50000.0,30,HD,0.27000
ne1_f50000_inc30,1,-50000.0,30,FD,0.26000
ne1_f50000_inc30,1,-50000.0,30,CS,0.26000
ne1_f50000_inc30,1,-50000.0,30,Exact,0.29000
ne1_f50000_inc30,1,-50000.0,30,Otis,0.25000
ne1_f50000_inc40,1,-50000.0,40,HD,0.32000
ne1_f50000_inc40,1,-50000.0,40,FD,0.33000
ne1_f50000_inc40,1,-50000.0,40,CS,0.32000
ne1_f50000_inc40,1,-50000.0,40,Exact,0.31000
ne1_f50000_inc40,1,-50000.0,40,Otis,0.34000
ne1_f50000_inc50,1,-50000.0,50,HD,0.41000
ne1_f50000_inc50,1,-50000.0,50,FD,0.39000
ne1_f50000_inc50,1,-50000.0,50,CS,0.39000
ne1_f50000_inc50,1,-50000.0,50,Exact,0.38000
ne1_f50000_inc50,1,-50000.0,50,Otis,0.39000
ne1_f50000_inc60,1,-50000.0,60,HD,0.46000
ne1_f50000_inc60,1,-50000.0,60,FD,0.45000
ne1_f50000_inc60,1,-50000.0,60,CS,0.47000
ne1_f50000_inc60,1,-50000.0,60,Exact,0.45000
ne1_f50000_inc60,1,-50000.0,60,Otis,0.47000
ne1_f50000_inc80,1,-50000.0,80,HD,0.60000
ne1_f50000_inc80,1,-50000.0,80,FD,0.61000
ne1_f50000_inc80,1,-50000.0,80,CS,0.61000
ne1_f50000_inc80,1,-50000.0,80,Exact,0.61000
ne1_f50000_inc80,1,-50000.0,80,Otis,0.61000
ne1_f50000_inc100,1,-50000.0,100,HD,0.77000
ne1_f50000_inc100,1,-50000.0,100,FD,0.75000
ne1_f50000_inc100,1,-50000.0,100,CS,0.75000
ne1_f50000_inc100,1,-50000.0,100,Exact,0.77000
ne1_f50000_inc100,1,-50000.0,100,Otis,0.76000
ne1_f60000_inc10,1,-60000.0,10,HD,0.22000
ne1_f60000_inc10,1,-60000.0,10,FD,0.22000
ne1_f60000_inc10,1,-60000.0,10,CS,0.22000
ne1_f60000_inc10,1,-60000.0,10,Exact,0.22000
ne1_f60000_inc10,1,-60000.0,10,Otis,0.23000
ne1_f60000_inc20,1,-60000.0,20,HD,0.22000
ne1_f60000_inc20,1,-60000.0,20,FD,0.21000
ne1_f60000_inc20,1,-60000.0,20,CS,0.21000
ne1_f60000_inc20,1,-60000.0,20,Exact,0.21000
ne1_f60000_inc20,1,-60000.0,20,Otis,0.21000
ne1_f60000_inc30,1,-60000.0,30,HD,0.26000
ne1_f60000_inc30,1,-60000.0,30,FD,0.27000
ne1_f60000_inc30,1,-60000.0,30,CS,0.26000
ne1_f60000_inc30,1,-60000.0,30,Exact,0.26000
ne1_f60000_inc30,1,-60000.0,30,Otis,0.25000
ne1_f60000_inc40,1,-60000.0,40,HD,0.34000
ne1_f60000_inc40,1,-60000.0,40,FD,0.33000
ne1_f60000_inc40,1,-60000.0,40,CS,0.34000
ne1_f60000_inc40,1,-60000.0,40,Exact,0.33000
ne1_f60000_inc40,1,-60000.0,40,Otis,0.35000
ne1_f60000_inc50,1,-60000.0,50,HD,0.40000
ne1_f60000_inc50,1,-60000.0,50,FD,0.40000
ne1_f60000_inc50,1,-60000.0,50,CS,0.40000
ne1_f60000_inc50,1,-60000.0,50,Exact,0.40000
ne1_f60000_inc50,1,-60000.0,50,Otis,0.40000
ne1_f60000_inc60,1,-60000.0,60,HD,0.47000
ne1_f60000_inc60,1,-60000.0,60,FD,0.46000
ne1_f60000_inc60,1,-60000.0,60,CS,0.46000
ne1_f60000_inc60,1,-60000.0,60,Exact,0.45000
ne1_f60000_inc60,1,-60000.0,60,Otis,0.46000
ne1_f60000_inc80,1,-60000.0,80,HD,0.61000
ne1_f60000_inc80,1,-60000.0,80,FD,0.59000
ne1_f60000_inc80,1,-60000.0,80,CS,0.60000
ne1_f60000_inc80,1,-60000.0,80,Exact,0.60000
ne1_f60000_inc80,1,-60000.0,80,Otis,0.62000
ne1_f60000_inc100,1,-60000.0,100,HD,0.78000
ne1_f60000_inc100,1,-60000.0,100,FD,0.76000
ne1_f60000_inc100,1,-60000.0,100,CS,0.76000
ne1_f60000_inc100,1,-60000.0,100,Exact,0.76000
ne1_f60000_inc100,1,-60000.0,100,Otis,0.76000
ne1_f70000_inc10,1,-70000.0,10,HD,0.22000
ne1_f70000_inc10,1,-70000.0,10,FD,0.22000
ne1_f70000_inc10,1,-70000.0,10,CS,0.21000
ne1_f70000_inc10,1,-70000.0,10,Exact,0.21000
ne1_f70000_inc10,1,-70000.0,10,Otis,0.21000
ne1_f70000_inc20,1,-70000.0,20,HD,0.25000
ne1_f70000_inc20,1,-70000.0,20,FD,0.24000
ne1_f70000_inc20,1,-70000.0,20,CS,0.24000
ne1_f70000_inc20,1,-70000.0,20,Exact,0.24000
ne1_f70000_inc20,1,-70000.0,20,Otis,0.25000
ne1_f70000_inc30,1,-70000.0,30,HD,0.27000
ne1_f70000_inc30,1,-70000.0,30,FD,0.28000
ne1_f70000_inc30,1,-70000.0,30,CS,0.27000
ne1_f70000_inc30,1,-70000.0,30,Exact,0.27000
ne1_f70000_inc30,1,-70000.0,30,Otis,0.28000
ne1_f70000_inc40,1,-70000.0,40,HD,0.34000
ne1_f70000_inc40,1,-70000.0,40,FD,0.33000
ne1_f70000_inc40,1,-70000.0,40,CS,0.35000
ne1_f70000_inc40,1,-70000.0,40,Exact,0.35000
ne1_f70000_inc40,1,-70000.0,40,Otis,0.35000
ne1_f70000_inc50,1,-70000.0,50,HD,0.42000
ne1_f70000_inc50,1,-70000.0,50,FD,0.41000
ne1_f70000_inc50,1,-70000.0,50,CS,0.42000
ne1_f70000_inc50,1,-70000.0,50,Exact,0.41000
ne1_f70000_inc50,1,-70000.0,50,Otis,0.42000
ne1_f70000_inc60,1,-70000.0,60,HD,0.49000
ne1_f70000_inc60,1,-70000.0,60,FD,0.47000
ne1_f70000_inc60,1,-70000.0,60,CS,0.49000
ne1_f70000_inc60,1,-70000.0,60,Exact,0.49000
ne1_f70000_inc60,1,-70000.0,60,Otis,0.48000
ne1_f70000_inc80,1,-70000.0,80,HD,0.66000
ne1_f70000_inc80,1,-70000.0,80,FD,0.64000
ne1_f70000_inc80,1,-70000.0,80,CS,0.65000
ne1_f70000_inc80,1,-70000.0,80,Exact,0.64000
ne1_f70000_inc80,1,-70000.0,80,Otis,0.64000
ne1_f70000_inc100,1,-70000.0,100,HD,0.87000
ne1_f70000_inc100,1,-70000.0,100,FD,0.79000
ne1_f70000_inc100,1,-70000.0,100,CS,0.80000
ne1_f70000_inc100,1,-70000.0,100,Exact,0.79000
ne1_f70000_inc100,1,-70000.0,100,Otis,0.81000
ne1_f80000_inc10,1,-80000.0,10,HD,0.24000
ne1_f80000_inc10,1,-80000.0,10,FD,0.23000
ne1_f80000_inc10,1,-80000.0,10,CS,0.26000
ne1_f80000_inc10,1,-80000.0,10,Exact,0.24000
ne1_f80000_inc10,1,-80000.0,10,Otis,0.23000
ne1_f80000_inc20,1,-80000.0,20,HD,0.27000
ne1_f80000_inc20,1,-80000.0,20,FD,0.28000
ne1_f80000_inc20,1,-80000.0,20,CS,0.27000
ne1_f80000_inc20,1,-80000.0,20,Exact,0.28000
ne1_f80000_inc20,1,-80000.0,20,Otis,0.28000
ne1_f80000_inc30,1,-80000.0,30,HD,0.28000
ne1_f80000_inc30,1,-80000.0,30,FD,0.29000
ne1_f80000_inc30,1,-80000.0,30,CS,0.27000
ne1_f80000_inc30,1,-80000.0,30,Exact,0.27000
ne1_f80000_inc30,1,-80000.0,30,Otis,0.28000
ne1_f80000_inc40,1,-80000.0,40,HD,0.35000
ne1_f80000_inc40,1,-80000.0,40,FD,0.33000
ne1_f80000_inc40,1,-80000.0,40,CS,0.33000
ne1_f80000_inc40,1,-80000.0,40,Exact,0.32000
ne1_f80000_inc40,1,-80000.0,40,Otis,0.34000
ne1_f80000_inc50,1,-80000.0,50,HD,0.41000
ne1_f80000_inc50,1,-80000.0,50,FD,0.39000
ne1_f80000_inc50,1,-80000.0,50,CS,0.40000
ne1_f80000_inc50,1,-80000.0,50,Exact,0.40000
ne1_f80000_inc50,1,-80000.0,50,Otis,0.39000
ne1_f80000_inc60,1,-80000.0,60,HD,0.46000
ne1_f80000_inc60,1,-80000.0,60,FD,0.49000
ne1_f80000_inc60,1,-80000.0,60,CS,0.47000
ne1_f80000_inc60,1,-80000.0,60,Exact,0.46000
ne1_f80000_inc60,1,-80000.0,60,Otis,0.47000
ne1_f80000_inc80,1,-80000.0,80,HD,0.60000
ne1_f80000_inc80,1,-80000.0,80,FD,0.61000
ne1_f80000_inc80,1,-80000.0,80,CS,0.59000
ne1_f80000_inc80,1,-80000.0,80,Exact,0.60000
ne1_f80000_inc80,1,-80000.0,80,Otis,0.60000
ne1_f80000_inc100,1,-80000.0,100,HD,0.77000
ne1_f80000_inc100,1,-80000.0,100,FD,0.78000
ne1_f80000_inc100,1,-80000.0,100,CS,0.78000
ne1_f80000_inc100,1,-80000.0,100,Exact,0.77000
ne1_f80000_inc100,1,-80000.0,100,Otis,0.76000
ne1_f90000_inc10,1,-90000.0,10,HD,0.24000
ne1_f90000_inc10,1,-90000.0,10,FD,0.24000
ne1_f90000_inc10,1,-90000.0,10,CS,0.24000
ne1_f90000_inc10,1,-90000.0,10,Exact,0.23000
ne1_f90000_inc10,1,-90000.0,10,Otis,0.23000
ne1_f90000_inc20,1,-90000.0,20,HD,0.32000
ne1_f90000_inc20,1,-90000.0,20,FD,0.31000
ne1_f90000_inc20,1,-90000.0,20,CS,0.31000
ne1_f90000_inc20,1,-90000.0,20,Exact,0.32000
ne1_f90000_inc20,1,-90000.0,20,Otis,0.31000
ne1_f90000_inc30,1,-90000.0,30,HD,0.27000
ne1_f90000_inc30,1,-90000.0,30,FD,0.27000
ne1_f90000_inc30,1,-90000.0,30,CS,0.27000
ne1_f90000_inc30,1,-90000.0,30,Exact,0.27000
ne1_f90000_inc30,1,-90000.0,30,Otis,0.28000
ne1_f90000_inc40,1,-90000.0,40,HD,0.32000
ne1_f90000_inc40,1,-90000.0,40,FD,0.32000
ne1_f90000_inc40,1,-90000.0,40,CS,0.33000
ne1_f90000_inc40,1,-90000.0,40,Exact,0.32000
ne1_f90000_inc40,1,-90000.0,40,Otis,0.33000
ne1_f90000_inc50,1,-90000.0,50,HD,0.39000
ne1_f90000_inc50,1,-90000.0,50,FD,0.39000
ne1_f90000_inc50,1,-90000.0,50,CS,0.40000
ne1_f90000_inc50,1,-90000.0,50,Exact,0.40000
ne1_f90000_inc50,1,-90000.0,50,Otis,0.39000
ne1_f90000_inc60,1,-90000.0,60,HD,0.47000
ne1_f90000_inc60,1,-90000.0,60,FD,0.47000
ne1_f90000_inc60,1,-90000.0,60,CS,0.48000
ne1_f90000_inc60,1,-90000.0,60,Exact,0.48000
ne1_f90000_inc60,1,-90000.0,60,Otis,0.48000
ne1_f90000_inc80,1,-90000.0,80,HD,0.66000
ne1_f90000_inc80,1,-90000.0,80,FD,0.60000
ne1_f90000_inc80,1,-90000.0,80,CS,0.61000
ne1_f90000_inc80,1,-90000.0,80,Exact,0.60000
ne1_f90000_inc80,1,-90000.0,80,Otis,0.62000
ne1_f90000_inc100,1,-90000.0,100,HD,0.76000
ne1_f90000_inc100,1,-90000.0,100,FD,0.74000
ne1_f90000_inc100,1,-90000.0,100,CS,0.76000
ne1_f90000_inc100,1,-90000.0,100,Exact,0.77000
ne1_f90000_inc100,1,-90000.0,100,Otis,0.76000
ne1_f100000_inc10,1,-100000.0,10,HD,0.25000
ne1_f100000_inc10,1,-100000.0,10,FD,0.23000
ne1_f100000_inc10,1,-100000.0,10,CS,0.24000
ne1_f100000_inc10,1,-100000.0,10,Exact,0.24000
ne1_f100000_inc10,1,-100000.0,10,Otis,0.24000
ne1_f100000_inc20,1,-100000.0,20,HD,0.32000
ne1_f100000_inc20,1,-100000.0,20,FD,0.32000
ne1_f100000_inc20,1,-100000.0,20,CS,0.31000
ne1_f100000_inc20,1,-100000.0,20,Exact,0.32000
ne1_f100000_inc20,1,-100000.0,20,Otis,0.31000
ne1_f100000_inc30,1,-100000.0,30,HD,0.31000
ne1_f100000_inc30,1,-100000.0,30,FD,0.29000
ne1_f100000_inc30,1,-100000.0,30,CS,0.30000
ne1_f100000_inc30,1,-100000.0,30,Exact,0.30000
ne1_f100000_inc30,1,-100000.0,30,Otis,0.29000
ne1_f100000_inc40,1,-100000.0,40,HD,0.36000
ne1_f100000_inc40,1,-100000.0,40,FD,0.34000
ne1_f100000_inc40,1,-100000.0,40,CS,0.33000
ne1_f100000_inc40,1,-100000.0,40,Exact,0.33000
ne1_f100000_inc40,1,-100000.0,40,Otis,0.34000
ne1_f100000_inc50,1,-100000.0,50,HD,0.40000
ne1_f100000_inc50,1,-100000.0,50,FD,0.38000
ne1_f100000_inc50,1,-100000.0,50,CS,0.40000
ne1_f100000_inc50,1,-100000.0,50,Exact,0.40000
ne1_f100000_inc50,1,-100000.0,50,Otis,0.43000
ne1_f100000_inc60,1,-100000.0,60,HD,0.50000
ne1_f100000_inc60,1,-100000.0,60,FD,0.48000
ne1_f100000_inc60,1,-100000.0,60,CS,0.49000
ne1_f100000_inc60,1,-100000.0,60,Exact,0.49000
ne1_f100000_inc60,1,-100000.0,60,Otis,0.50000
ne1_f100000_inc80,1,-100000.0,80,HD,0.65000
ne1_f100000_inc80,1,-100000.0,80,FD,0.62000
ne1_f100000_inc80,1,-100000.0,80,CS,0.64000
ne1_f100000_inc80,1,-100000.0,80,Exact,0.67000
ne1_f100000_inc80,1,-100000.0,80,Otis,0.64000
ne1_f100000_inc100,1,-100000.0,100,HD,0.81000
ne1_f100000_inc100,1,-100000.0,100,FD,0.78000
ne1_f100000_inc100,1,-100000.0,100,CS,0.81000
ne1_f100000_inc100,1,-100000.0,100,Exact,0.80000
ne1_f100000_inc100,1,-100000.0,100,Otis,0.82000
ne2_f10000_inc10,2,-10000.0,10,HD,0.18000
ne2_f10000_inc10,2,-10000.0,10,FD,0.16000
ne2_f10000_inc10,2,-10000.0,10,CS,0.18000
ne2_f10000_inc10,2,-10000.0,10,Exact,0.16000
ne2_f10000_inc10,2,-10000.0,10,Otis,0.17000
ne2_f10000_inc20,2,-10000.0,20,HD,0.23000
ne2_f10000_inc20,2,-10000.0,20,FD,0.23000
ne2_f10000_inc20,2,-10000.0,20,CS,0.23000
ne2_f10000_inc20,2,-10000.0,20,Exact,0.24000
ne2_f10000_inc20,2,-10000.0,20,Otis,0.24000
ne2_f10000_inc30,2,-10000.0,30,HD,0.31000
ne2_f10000_inc30,2,-10000.0,30,FD,0.29000
ne2_f10000_inc30,2,-10000.0,30,CS,0.31000
ne2_f10000_inc30,2,-10000.0,30,Exact,0.31000
ne2_f10000_inc30,2,-10000.0,30,Otis,0.31000
ne2_f10000_inc40,2,-10000.0,40,HD,0.39000
ne2_f10000_inc40,2,-10000.0,40,FD,0.37000
ne2_f10000_inc40,2,-10000.0,40,CS,0.38000
ne2_f10000_inc40,2,-10000.0,40,Exact,0.37000
ne2_f10000_inc40,2,-10000.0,40,Otis,0.38000
ne2_f10000_inc50,2,-10000.0,50,HD,0.46000
ne2_f10000_inc50,2,-10000.0,50,FD,0.45000
ne2_f10000_inc50,2,-10000.0,50,CS,0.45000
ne2_f10000_inc50,2,-10000.0,50,Exact,0.46000
ne2_f10000_inc50,2,-10000.0,50,Otis,0.47000
ne2_f10000_inc60,2,-10000.0,60,HD,0.55000
ne2_f10000_inc60,2,-10000.0,60,FD,0.54000
ne2_f10000_inc60,2,-10000.0,60,CS,0.54000
ne2_f10000_inc60,2,-10000.0,60,Exact,0.51000
ne2_f10000_inc60,2,-10000.0,60,Otis,0.51000
ne2_f10000_inc80,2,-10000.0,80,HD,0.67000
ne2_f10000_inc80,2,-10000.0,80,FD,0.64000
ne2_f10000_inc80,2,-10000.0,80,CS,0.66000
ne2_f10000_inc80,2,-10000.0,80,Exact,0.65000
ne2_f10000_inc80,2,-10000.0,80,Otis,0.66000
ne2_f10000_inc100,2,-10000.0,100,HD,0.81000
ne2_f10000_inc100,2,-10000.0,100,FD,0.80000
